timestamp	value
2025-09-10 19:03:53	1519226
2025-09-10 19:03:53	1519341
2025-09-10 19:03:53	1519480
2025-09-10 19:03:53	1519675
2025-09-10 19:03:53	1519887
2025-09-10 19:03:53	1520011
2025-09-10 19:03:53	1520326
2025-09-10 19:03:53	1520370
2025-09-10 19:03:53	1520540
2025-09-10 19:03:53	1520811
2025-09-10 19:03:53	1520996
2025-09-10 19:03:53	1521233
2025-09-10 19:03:53	1521330
2025-09-10 19:03:53	1521556
2025-09-10 19:03:53	1521822
2025-09-10 19:03:53	1521962
2025-09-10 19:03:53	1522148
2025-09-10 19:03:53	1522357
2025-09-10 19:03:53	1522574
2025-09-10 19:03:53	1522749
2025-09-10 19:03:53	1522990
2025-09-10 19:03:53	1523114
2025-09-10 19:03:53	1523334
2025-09-10 19:03:53	1523609
2025-09-10 19:03:53	1523829
2025-09-10 19:03:53	1524029
2025-09-10 19:03:53	1524209
2025-09-10 19:03:53	1524409
2025-09-10 19:03:53	1524569
2025-09-10 19:03:53	1524827
2025-09-10 19:03:53	1524829
2025-09-10 19:03:53	1524519
2025-09-10 19:03:53	1523815
2025-09-10 19:03:53	1522821
2025-09-10 19:03:53	1521606
2025-09-10 19:03:53	1520567
2025-09-10 19:03:53	1519598
2025-09-10 19:03:53	1518673
2025-09-10 19:03:53	1517849
2025-09-10 19:03:53	1517218
2025-09-10 19:03:53	1516714
2025-09-10 19:03:53	1516224
2025-09-10 19:03:53	1515951
2025-09-10 19:03:53	1515665
2025-09-10 19:03:53	1515540
2025-09-10 19:03:53	1515292
2025-09-10 19:03:53	1515279
2025-09-10 19:03:53	1515071
2025-09-10 19:03:53	1515083
2025-09-10 19:03:53	1515034
2025-09-10 19:03:53	1515058
2025-09-10 19:03:53	1515021
2025-09-10 19:03:53	1515063
2025-09-10 19:03:53	1515000
2025-09-10 19:03:53	1514996
2025-09-10 19:03:53	1515130
2025-09-10 19:03:53	1515163
2025-09-10 19:03:53	1515336
2025-09-10 19:03:53	1515497
2025-09-10 19:03:53	1515586
2025-09-10 19:03:53	1515832
2025-09-10 19:03:53	1516000
2025-09-10 19:03:53	1516227
2025-09-10 19:03:53	1516304
