timestamp,value
2025-09-03 19:25:13,1205427
2025-09-03 19:25:13,157248
2025-09-03 19:25:13,77901
2025-09-03 19:25:13,77862
2025-09-03 19:25:13,77822
2025-09-03 19:25:13,77752
2025-09-03 19:25:13,77730
2025-09-03 19:25:13,77664
2025-09-03 19:25:13,77651
2025-09-03 19:25:13,77688
2025-09-03 19:25:13,77649
2025-09-03 19:25:13,77620
2025-09-03 19:25:13,77646
2025-09-03 19:25:13,77632
2025-09-03 19:25:13,77656
2025-09-03 19:25:13,77635
2025-09-03 19:25:13,77649
2025-09-03 19:25:13,77634
2025-09-03 19:25:13,77722
2025-09-03 19:25:13,77755
2025-09-03 19:25:13,77776
2025-09-03 19:25:13,77779
2025-09-03 19:25:13,77759
2025-09-03 19:25:13,77787
2025-09-03 19:25:13,77837
2025-09-03 19:25:13,25431
2025-09-03 19:25:13,25420
2025-09-03 19:25:13,120332
2025-09-03 19:25:13,120361
2025-09-03 19:25:13,120351
2025-09-03 19:25:13,120303
2025-09-03 19:25:13,120349
2025-09-03 19:25:13,120368
2025-09-03 19:25:13,120410
2025-09-03 19:25:13,120398
2025-09-03 19:25:13,120459
2025-09-03 19:25:13,120486
2025-09-03 19:25:13,120485
2025-09-03 19:25:13,120532
2025-09-03 19:25:13,254845
2025-09-03 19:25:13,254869
2025-09-03 19:25:13,236317
2025-09-03 19:25:13,236186
2025-09-03 19:25:13,235891
2025-09-03 19:25:13,235577
2025-09-03 19:25:13,235232
2025-09-03 19:25:13,235020
2025-09-03 19:25:13,234837
2025-09-03 19:25:13,234669
2025-09-03 19:25:13,234640
2025-09-03 19:25:13,234496
2025-09-03 19:25:13,234547
2025-09-03 19:25:13,234551
2025-09-03 19:25:13,1174960
2025-09-03 19:25:13,1175003
2025-09-03 19:25:13,1173894
2025-09-03 19:25:13,1174142
2025-09-03 19:25:13,1174399
2025-09-03 19:25:13,1174657
2025-09-03 19:25:13,1174974
2025-09-03 19:25:13,1175300
2025-09-03 19:25:13,1175663
2025-09-03 19:25:13,1175886
2025-09-03 19:25:13,1176101
2025-09-03 19:25:13,1176100
2025-09-03 19:25:13,1176185
2025-09-03 19:25:13,1176083
2025-09-03 19:25:13,1175983
2025-09-03 19:25:13,1175851
2025-09-03 19:25:13,1175762
2025-09-03 19:25:13,1175708
2025-09-03 19:25:13,1175630
2025-09-03 19:25:13,1175566
2025-09-03 19:25:13,1175642
