timestamp,value
2025-09-04 16:39:05,157248
2025-09-04 16:39:05,104232
2025-09-04 16:39:05,104141
2025-09-04 16:39:05,104131
2025-09-04 16:39:05,104061
2025-09-04 16:39:05,104086
2025-09-04 16:39:05,104100
2025-09-04 16:39:05,104061
2025-09-04 16:39:05,104102
2025-09-04 16:39:05,104092
2025-09-04 16:39:05,104107
2025-09-04 16:39:05,104187
2025-09-04 16:39:05,104194
2025-09-04 16:39:05,104232
2025-09-04 16:39:05,104277
2025-09-04 16:39:05,104319
2025-09-04 16:39:05,104387
2025-09-04 16:39:05,104406
2025-09-04 16:39:05,104409
2025-09-04 16:39:05,104467
2025-09-04 16:39:05,104560
2025-09-04 16:39:05,104558
2025-09-04 16:39:05,104591
2025-09-04 16:39:05,104593
2025-09-04 16:39:05,52254
2025-09-04 16:39:05,156195
2025-09-04 16:39:05,156220
2025-09-04 16:39:05,156163
2025-09-04 16:39:05,156124
2025-09-04 16:39:05,156070
2025-09-04 16:39:05,155900
2025-09-04 16:39:05,155756
2025-09-04 16:39:05,155570
2025-09-04 16:39:05,155460
2025-09-04 16:39:05,155486
2025-09-04 16:39:05,155419
2025-09-04 16:39:06,155417
2025-09-04 16:39:06,155421
2025-09-04 16:39:06,361860
2025-09-04 16:39:06,295702
2025-09-04 16:39:06,295911
2025-09-04 16:39:06,296295
2025-09-04 16:39:06,296799
2025-09-04 16:39:06,297192
2025-09-04 16:39:06,297322
2025-09-04 16:39:06,297476
2025-09-04 16:39:06,297514
2025-09-04 16:39:06,297439
2025-09-04 16:39:06,297463
2025-09-04 16:39:06,297410
2025-09-04 16:39:06,297406
2025-09-04 16:39:06,297582
2025-09-04 16:39:06,1472066
2025-09-04 16:39:06,1493610
2025-09-04 16:39:06,1488300
2025-09-04 16:39:06,1487702
2025-09-04 16:39:06,1491253
2025-09-04 16:39:06,1496322
2025-09-04 16:39:06,1500295
2025-09-04 16:39:06,1503451
2025-09-04 16:39:06,1505581
2025-09-04 16:39:06,1507365
2025-09-04 16:39:06,1509069
2025-09-04 16:39:06,1511390
2025-09-04 16:39:06,1513480
2025-09-04 16:39:06,1514335
2025-09-04 16:39:06,1536464
2025-09-04 16:39:06,1511234
2025-09-04 16:39:06,1510583
2025-09-04 16:39:06,1509863
2025-09-04 16:39:06,1509202
2025-09-04 16:39:06,1509202
2025-09-04 16:39:06,1508730
2025-09-04 16:39:06,1508515
2025-09-04 16:39:06,1508384
2025-09-04 16:39:06,1507864
2025-09-04 16:39:06,1506750
2025-09-04 16:39:06,1505150
2025-09-04 16:39:06,1503321
2025-09-04 16:39:06,1501393
2025-09-04 16:39:06,1499644
2025-09-04 16:39:06,1498271
2025-09-04 16:39:06,1497441
2025-09-04 16:39:06,1496718
2025-09-04 16:39:06,1496237
2025-09-04 16:39:06,1495906
2025-09-04 16:39:06,1495636
2025-09-04 16:39:06,1495418
2025-09-04 16:39:06,1495374
2025-09-04 16:39:06,1495702
2025-09-04 16:39:06,1495984
2025-09-04 16:39:06,1496094
2025-09-04 16:39:06,1496021
2025-09-04 16:39:06,1496125
2025-09-04 16:39:06,1496229
2025-09-04 16:39:06,1496140
2025-09-04 16:39:06,1496162
2025-09-04 16:39:06,1496128
2025-09-04 16:39:06,1496289
2025-09-04 16:39:06,1496599
2025-09-04 16:39:06,1496852
2025-09-04 16:39:06,1497143
2025-09-04 16:39:06,1497266
2025-09-04 16:39:06,1497482
2025-09-04 16:39:06,1497633
2025-09-04 16:39:06,1497711
2025-09-04 16:39:06,1497683
2025-09-04 16:39:06,1497419
2025-09-04 16:39:06,1497075
2025-09-04 16:39:06,1496602
2025-09-04 16:39:06,1496044
2025-09-04 16:39:06,1495460
2025-09-04 16:39:06,1494845
2025-09-04 16:39:06,1494273
2025-09-04 16:39:06,1493637
2025-09-04 16:39:06,1492948
2025-09-04 16:39:06,1492343
2025-09-04 16:39:06,1491878
2025-09-04 16:39:06,1491497
2025-09-04 16:39:06,1491231
2025-09-04 16:39:06,1490843
2025-09-04 16:39:06,1490577
2025-09-04 16:39:06,1490368
2025-09-04 16:39:06,1490072
2025-09-04 16:39:06,1489803
2025-09-04 16:39:06,1489364
2025-09-04 16:39:06,1489167
2025-09-04 16:39:06,1488899
2025-09-04 16:39:06,1488746
2025-09-04 16:39:06,1488402
2025-09-04 16:39:06,1488452
2025-09-04 16:39:06,1488346
2025-09-04 16:39:06,1488275
2025-09-04 16:39:06,1488151
2025-09-04 16:39:06,1488042
2025-09-04 16:39:06,1488031
2025-09-04 16:39:06,1487910
2025-09-04 16:39:07,1487807
2025-09-04 16:39:07,1487846
2025-09-04 16:39:07,1487693
2025-09-04 16:39:07,1487592
2025-09-04 16:39:07,1487638
2025-09-04 16:39:07,1487578
2025-09-04 16:39:07,1487441
2025-09-04 16:39:07,1487553
2025-09-04 16:39:07,1487671
2025-09-04 16:39:07,1487789
2025-09-04 16:39:07,1487785
2025-09-04 16:39:07,1487880
2025-09-04 16:39:07,1487875
2025-09-04 16:39:07,1487957
2025-09-04 16:39:07,1487939
2025-09-04 16:39:07,1487812
2025-09-04 16:39:07,1487779
2025-09-04 16:39:07,1487790
2025-09-04 16:39:07,1487685
2025-09-04 16:39:07,1487863
2025-09-04 16:39:07,1487867
2025-09-04 16:39:07,1487733
2025-09-04 16:39:07,1487863
2025-09-04 16:39:07,1487870
2025-09-04 16:39:07,1487766
2025-09-04 16:39:07,1487920
2025-09-04 16:39:07,1487951
2025-09-04 16:39:07,1487833
2025-09-04 16:39:07,1487812
2025-09-04 16:39:07,1487939
2025-09-04 16:39:07,1487929
2025-09-04 16:39:07,1488010
2025-09-04 16:39:07,1487917
2025-09-04 16:39:07,1487915
2025-09-04 16:39:07,1487874
2025-09-04 16:39:07,1487879
2025-09-04 16:39:07,1487889
2025-09-04 16:39:07,1487770
2025-09-04 16:39:07,1487721
2025-09-04 16:39:07,1487616
2025-09-04 16:39:07,1487426
2025-09-04 16:39:07,1487343
2025-09-04 16:39:07,1487104
2025-09-04 16:39:07,1486956
2025-09-04 16:39:07,1486609
2025-09-04 16:39:07,1485984
2025-09-04 16:39:07,1485325
2025-09-04 16:39:07,1484571
2025-09-04 16:39:07,1483798
2025-09-04 16:39:07,1483281
2025-09-04 16:39:07,1482556
2025-09-04 16:39:07,1482089
2025-09-04 16:39:07,1481531
2025-09-04 16:39:07,1481130
2025-09-04 16:39:07,1480616
2025-09-04 16:39:07,1480213
2025-09-04 16:39:07,1479814
2025-09-04 16:39:07,1479471
2025-09-04 16:39:07,1479179
2025-09-04 16:39:07,1478883
2025-09-04 16:39:07,1478678
2025-09-04 16:39:07,1478419
2025-09-04 16:39:07,1478137
2025-09-04 16:39:07,1477993
2025-09-04 16:39:07,1477742
2025-09-04 16:39:07,1477436
2025-09-04 16:39:07,1477325
2025-09-04 16:39:07,1477213
2025-09-04 16:39:07,1477133
2025-09-04 16:39:07,1476959
2025-09-04 16:39:07,1476977
2025-09-04 16:39:07,1476883
2025-09-04 16:39:07,1476795
2025-09-04 16:39:07,1476748
2025-09-04 16:39:07,1476636
2025-09-04 16:39:07,1476612
2025-09-04 16:39:07,1476595
2025-09-04 16:39:07,1476462
2025-09-04 16:39:07,1476340
2025-09-04 16:39:07,1476138
2025-09-04 16:39:07,1476147
2025-09-04 16:39:07,1476056
2025-09-04 16:39:07,1475910
2025-09-04 16:39:07,1475807
2025-09-04 16:39:07,1475747
2025-09-04 16:39:07,1475754
2025-09-04 16:39:07,1475775
2025-09-04 16:39:07,1475688
2025-09-04 16:39:07,1475734
