timestamp,value
2025-09-02 23:51:32,1324920
2025-09-02 23:51:32,1324314
2025-09-02 23:51:32,1323764
2025-09-02 23:51:32,1323548
2025-09-02 23:51:32,1323490
2025-09-02 23:51:32,1323638
2025-09-02 23:51:32,1323841
2025-09-02 23:51:32,1323969
2025-09-02 23:51:32,1324133
2025-09-02 23:51:32,1324254
2025-09-02 23:51:32,1324348
2025-09-02 23:51:32,1324403
2025-09-02 23:51:32,1324391
2025-09-02 23:51:32,1324451
2025-09-02 23:51:32,1324389
2025-09-02 23:51:32,1324287
2025-09-02 23:51:32,1324076
2025-09-02 23:51:32,1324001
2025-09-02 23:51:32,1323565
2025-09-02 23:51:32,1323334
2025-09-02 23:51:32,1322858
2025-09-02 23:51:32,1322702
2025-09-02 23:51:32,1322526
2025-09-02 23:51:32,1322346
2025-09-02 23:51:32,1322234
2025-09-02 23:51:32,1321717
2025-09-02 23:51:32,1321045
2025-09-02 23:51:32,1320405
2025-09-02 23:51:32,1319724
2025-09-02 23:51:32,1318775
2025-09-02 23:51:32,1317532
2025-09-02 23:51:32,1315926
2025-09-02 23:51:32,1315110
2025-09-02 23:51:32,1314776
2025-09-02 23:51:32,1313572
2025-09-02 23:51:32,1312436
2025-09-02 23:51:32,1311269
2025-09-02 23:51:32,1310396
2025-09-02 23:51:32,1309759
2025-09-02 23:51:32,1309322
2025-09-02 23:51:32,1308770
2025-09-02 23:51:32,1308765
2025-09-02 23:51:32,1308668
2025-09-02 23:51:32,1308418
2025-09-02 23:51:32,1308277
2025-09-02 23:51:32,1308077
2025-09-02 23:51:32,1307361
2025-09-02 23:51:32,1306358
2025-09-02 23:51:32,1306209
2025-09-02 23:51:32,1306157
2025-09-02 23:51:32,1306452
2025-09-02 23:51:32,1306696
2025-09-02 23:51:32,1306820
2025-09-02 23:51:32,1306825
2025-09-02 23:51:32,1307008
2025-09-02 23:51:32,1307697
2025-09-02 23:51:32,1308483
2025-09-02 23:51:32,1309427
2025-09-02 23:51:32,1310289
2025-09-02 23:51:32,1311262
2025-09-02 23:51:32,1311885
2025-09-02 23:51:32,1312299
2025-09-02 23:51:32,1312076
2025-09-02 23:51:32,1311489
2025-09-02 23:51:32,1310980
2025-09-02 23:51:32,1310843
2025-09-02 23:51:32,1310989
2025-09-02 23:51:32,1311408
2025-09-02 23:51:32,1311962
2025-09-02 23:51:32,1312299
2025-09-02 23:51:32,1312627
2025-09-02 23:51:32,1312925
2025-09-02 23:51:32,1313366
2025-09-02 23:51:32,1313672
2025-09-02 23:51:32,1313775
2025-09-02 23:51:32,1313511
2025-09-02 23:51:32,1312911
2025-09-02 23:51:32,1312301
2025-09-02 23:51:32,1311692
2025-09-02 23:51:32,1311119
2025-09-02 23:51:32,1310166
2025-09-02 23:51:32,1309115
2025-09-02 23:51:32,1308142
2025-09-02 23:51:32,1306906
2025-09-02 23:51:32,1305560
2025-09-02 23:51:32,1304168
2025-09-02 23:51:32,1302858
2025-09-02 23:51:32,1301612
2025-09-02 23:51:32,1300201
2025-09-02 23:51:32,1298531
2025-09-02 23:51:32,1296004
2025-09-02 23:51:32,1292392
2025-09-02 23:51:33,1289050
2025-09-02 23:51:33,1285586
2025-09-02 23:51:33,1281858
2025-09-02 23:51:33,1277630
2025-09-02 23:51:33,1273179
2025-09-02 23:51:33,1268266
2025-09-02 23:51:33,1261909
2025-09-02 23:51:33,1253941
2025-09-02 23:51:33,1245571
2025-09-02 23:51:33,1237404
2025-09-02 23:51:33,1230089
2025-09-02 23:51:33,1224350
2025-09-02 23:51:33,1219338
2025-09-02 23:51:33,1214927
2025-09-02 23:51:33,1211236
2025-09-02 23:51:33,1208542
2025-09-02 23:51:33,1206434
2025-09-02 23:51:33,1204825
2025-09-02 23:51:33,1203624
2025-09-02 23:51:33,1202719
2025-09-02 23:51:33,1202139
2025-09-02 23:51:33,1202317
2025-09-02 23:51:33,1202789
2025-09-02 23:51:33,1203421
2025-09-02 23:51:33,1204224
2025-09-02 23:51:33,1205242
2025-09-02 23:51:33,1206481
2025-09-02 23:51:33,1207763
2025-09-02 23:51:33,1208755
2025-09-02 23:51:33,1209723
2025-09-02 23:51:33,1210213
2025-09-02 23:51:33,1210444
2025-09-02 23:51:33,1210423
2025-09-02 23:51:33,1210086
2025-09-02 23:51:33,1209533
2025-09-02 23:51:33,1208810
2025-09-02 23:51:33,1207885
2025-09-02 23:51:33,1206835
2025-09-02 23:51:33,1205609
2025-09-02 23:51:33,1204205
2025-09-02 23:51:33,1202858
2025-09-02 23:51:33,1201356
2025-09-02 23:51:33,1200063
2025-09-02 23:51:33,1199031
2025-09-02 23:51:33,1198035
2025-09-02 23:51:33,1197208
2025-09-02 23:51:33,1196492
2025-09-02 23:51:33,1195942
2025-09-02 23:51:33,1195066
2025-09-02 23:51:33,1194131
2025-09-02 23:51:33,1193602
2025-09-02 23:51:33,1194187
2025-09-02 23:51:33,1195188
2025-09-02 23:51:33,1195972
2025-09-02 23:51:33,1195617
2025-09-02 23:51:33,1194512
2025-09-02 23:51:33,1192104
2025-09-02 23:51:33,1188291
2025-09-02 23:51:33,1183561
2025-09-02 23:51:33,1178190
2025-09-02 23:51:33,1172151
2025-09-02 23:51:33,1165493
2025-09-02 23:51:33,1157901
2025-09-02 23:51:33,1148056
2025-09-02 23:51:33,1136737
2025-09-02 23:51:33,1126816
2025-09-02 23:51:33,1118452
2025-09-02 23:51:33,1110283
2025-09-02 23:51:33,1102500
2025-09-02 23:51:33,1097230
2025-09-02 23:51:33,1093455
2025-09-02 23:51:33,1089512
2025-09-02 23:51:33,1086288
2025-09-02 23:51:33,1083863
2025-09-02 23:51:33,1081893
2025-09-02 23:51:33,1080929
2025-09-02 23:51:33,1080914
2025-09-02 23:51:33,1081106
2025-09-02 23:51:33,1081302
2025-09-02 23:51:33,1081515
2025-09-02 23:51:33,1081591
2025-09-02 23:51:33,1081490
2025-09-02 23:51:33,1081070
2025-09-02 23:51:33,1080547
2025-09-02 23:51:33,1079809
2025-09-02 23:51:33,1079088
2025-09-02 23:51:33,1078118
2025-09-02 23:51:33,1077094
2025-09-02 23:51:33,1075810
2025-09-02 23:51:33,1074453
2025-09-02 23:51:33,1073083
2025-09-02 23:51:33,1071620
2025-09-02 23:51:33,1070376
2025-09-02 23:51:33,1069182
2025-09-02 23:51:33,1068113
2025-09-02 23:51:33,1067118
2025-09-02 23:51:33,1066079
2025-09-02 23:51:33,1064963
2025-09-02 23:51:33,1063970
