timestamp,value
2025-09-11 14:20:54,1499193
2025-09-11 14:20:54,1497184
2025-09-11 14:20:54,1495239
2025-09-11 14:20:54,1493353
2025-09-11 14:20:54,1491958
2025-09-11 14:20:54,1491657
2025-09-11 14:20:54,1491983
2025-09-11 14:20:54,1491915
2025-09-11 14:20:54,1491474
2025-09-11 14:20:54,1490548
2025-09-11 14:20:54,1490553
2025-09-11 14:20:54,1491231
2025-09-11 14:20:54,1492005
2025-09-11 14:20:54,1492584
2025-09-11 14:20:54,1493037
2025-09-11 14:20:54,1493159
2025-09-11 14:20:54,1492680
2025-09-11 14:20:54,1491176
2025-09-11 14:20:54,1489696
2025-09-11 14:20:54,1488648
2025-09-11 14:20:54,1487815
2025-09-11 14:20:54,1487155
2025-09-11 14:20:54,1486697
2025-09-11 14:20:54,1486073
2025-09-11 14:20:54,1485203
2025-09-11 14:20:54,1484335
2025-09-11 14:20:54,1483565
2025-09-11 14:20:54,1482719
2025-09-11 14:20:54,1481710
2025-09-11 14:20:54,1480958
2025-09-11 14:20:54,1480486
2025-09-11 14:20:54,1480345
2025-09-11 14:20:54,1480674
2025-09-11 14:20:54,1481306
2025-09-11 14:20:54,1481877
2025-09-11 14:20:54,1482340
2025-09-11 14:20:54,1482437
2025-09-11 14:20:54,1482028
2025-09-11 14:20:54,1481433
2025-09-11 14:20:54,1480742
2025-09-11 14:20:54,1479856
2025-09-11 14:20:54,1478627
2025-09-11 14:20:54,1477299
2025-09-11 14:20:54,1476022
2025-09-11 14:20:54,1475096
2025-09-11 14:20:54,1474680
2025-09-11 14:20:54,1474506
2025-09-11 14:20:54,1475021
2025-09-11 14:20:54,1475845
2025-09-11 14:20:54,1476219
2025-09-11 14:20:54,1476109
2025-09-11 14:20:54,1475003
2025-09-11 14:20:54,1473482
2025-09-11 14:20:54,1472401
2025-09-11 14:20:54,1472556
2025-09-11 14:20:54,1473331
2025-09-11 14:20:54,1474667
2025-09-11 14:20:54,1476149
2025-09-11 14:20:54,1476622
2025-09-11 14:20:54,1477303
2025-09-11 14:20:54,1478860
2025-09-11 14:20:54,1481193
2025-09-11 14:20:54,1483968
2025-09-11 14:20:54,1487279
2025-09-11 14:20:54,1491201
2025-09-11 14:20:54,1493041
2025-09-11 14:20:54,1493389
2025-09-11 14:20:54,1492604
2025-09-11 14:20:54,1491057
2025-09-11 14:20:54,1490319
2025-09-11 14:20:54,1490346
2025-09-11 14:20:54,1491389
2025-09-11 14:20:55,1493320
2025-09-11 14:20:55,1495022
2025-09-11 14:20:55,1494660
2025-09-11 14:20:55,1492556
2025-09-11 14:20:55,1491336
2025-09-11 14:20:55,1490996
2025-09-11 14:20:55,1490750
2025-09-11 14:20:55,1490952
2025-09-11 14:20:55,1491858
2025-09-11 14:20:55,1495944
2025-09-11 14:20:55,1500654
2025-09-11 14:20:55,1502587
2025-09-11 14:20:55,1503504
2025-09-11 14:20:55,1504934
2025-09-11 14:20:55,1506998
2025-09-11 14:20:55,1509440
2025-09-11 14:20:55,1511595
2025-09-11 14:20:55,1513388
2025-09-11 14:20:55,1514141
2025-09-11 14:20:55,1514012
2025-09-11 14:20:55,1513428
2025-09-11 14:20:55,1502306
2025-09-11 14:20:55,1512154
2025-09-11 14:20:55,1513221
2025-09-11 14:20:55,1511234
2025-09-11 14:20:55,1507257
2025-09-11 14:20:55,1499333
2025-09-11 14:20:55,1489760
2025-09-11 14:20:55,1496398
2025-09-11 14:20:55,1519951
2025-09-11 14:20:55,1521586
2025-09-11 14:20:55,1510674
2025-09-11 14:20:55,1506931
2025-09-11 14:20:55,1508151
2025-09-11 14:20:55,1510606
2025-09-11 14:20:55,1512162
2025-09-11 14:20:55,1512558
2025-09-11 14:20:55,1511408
2025-09-11 14:20:55,1508550
2025-09-11 14:20:55,1504650
2025-09-11 14:20:55,1498901
2025-09-11 14:20:55,1491521
2025-09-11 14:20:55,1484530
2025-09-11 14:20:55,1478614
2025-09-11 14:20:55,1475606
2025-09-11 14:20:55,1476523
2025-09-11 14:20:55,1480307
2025-09-11 14:20:55,1484450
