timestamp	value
2025-09-10 18:54:36	1505167
2025-09-10 18:54:36	1505182
2025-09-10 18:54:36	1505173
2025-09-10 18:54:36	1505189
2025-09-10 18:54:36	1505228
2025-09-10 18:54:36	1505178
2025-09-10 18:54:36	1505277
2025-09-10 18:54:36	1505440
2025-09-10 18:54:36	1505486
2025-09-10 18:54:36	1505535
2025-09-10 18:54:36	1505753
2025-09-10 18:54:36	1505790
2025-09-10 18:54:36	1506053
2025-09-10 18:54:36	1506217
2025-09-10 18:54:36	1506403
2025-09-10 18:54:36	1506571
2025-09-10 18:54:36	1506812
2025-09-10 18:54:36	1507018
2025-09-10 18:54:36	1507146
2025-09-10 18:54:36	1507402
2025-09-10 18:54:36	1507611
2025-09-10 18:54:37	1507789
2025-09-10 18:54:37	1508104
2025-09-10 18:54:37	1508275
2025-09-10 18:54:37	1508502
2025-09-10 18:54:37	1508681
2025-09-10 18:54:37	1508966
2025-09-10 18:54:37	1509156
2025-09-10 18:54:37	1509416
2025-09-10 18:54:37	1509575
2025-09-10 18:54:37	1509770
2025-09-10 18:54:37	1510080
2025-09-10 18:54:37	1510227
2025-09-10 18:54:37	1510438
2025-09-10 18:54:37	1510756
2025-09-10 18:54:37	1511052
2025-09-10 18:54:37	1511247
2025-09-10 18:54:37	1511449
2025-09-10 18:54:37	1511614
2025-09-10 18:54:37	1511395
2025-09-10 18:54:37	1510780
2025-09-10 18:54:37	1509789
2025-09-10 18:54:37	1508681
2025-09-10 18:54:37	1507429
2025-09-10 18:54:37	1506286
2025-09-10 18:54:37	1505266
2025-09-10 18:54:37	1504364
2025-09-10 18:54:37	1503685
2025-09-10 18:54:37	1503071
2025-09-10 18:54:37	1502707
2025-09-10 18:54:37	1502372
2025-09-10 18:54:37	1502028
2025-09-10 18:54:37	1501781
2025-09-10 18:54:37	1501699
2025-09-10 18:54:37	1501612
2025-09-10 18:54:37	1501535
2025-09-10 18:54:37	1501493
2025-09-10 18:54:37	1501464
2025-09-10 18:54:37	1501499
2025-09-10 18:54:37	1501488
2025-09-10 18:54:37	1501454
2025-09-10 18:54:37	1501431
2025-09-10 18:54:37	1501423
2025-09-10 18:54:37	1501536
2025-09-10 18:54:37	1501731
2025-09-10 18:54:37	1501822
2025-09-10 18:54:37	1502077
2025-09-10 18:54:37	1502268
2025-09-10 18:54:37	1502515
2025-09-10 18:54:37	1502698
2025-09-10 18:54:37	1502907
2025-09-10 18:54:37	1503130
2025-09-10 18:54:37	1503341
2025-09-10 18:54:37	1503422
2025-09-10 18:54:37	1503535
2025-09-10 18:54:37	1503661
2025-09-10 18:54:37	1503788
2025-09-10 18:54:37	1503819
2025-09-10 18:54:37	1503800
2025-09-10 18:54:37	1503925
2025-09-10 18:54:37	1503906
2025-09-10 18:54:37	1503970
2025-09-10 18:54:37	1504111
2025-09-10 18:54:37	1504114
2025-09-10 18:54:37	1504190
2025-09-10 18:54:37	1504451
2025-09-10 18:54:37	1504489
2025-09-10 18:54:37	1504624
2025-09-10 18:54:37	1504840
2025-09-10 18:54:37	1504944
2025-09-10 18:54:37	1505188
2025-09-10 18:54:37	1505332
2025-09-10 18:54:37	1505594
2025-09-10 18:54:37	1505817
2025-09-10 18:54:37	1506119
2025-09-10 18:54:37	1506278
2025-09-10 18:54:37	1506566
2025-09-10 18:54:37	1506814
2025-09-10 18:54:37	1506972
2025-09-10 18:54:37	1507309
2025-09-10 18:54:37	1507507
2025-09-10 18:54:37	1507753
2025-09-10 18:54:37	1508029
2025-09-10 18:54:37	1508204
2025-09-10 18:54:37	1508522
2025-09-10 18:54:37	1508791
2025-09-10 18:54:37	1509116
2025-09-10 18:54:37	1509273
2025-09-10 18:54:37	1509558
2025-09-10 18:54:37	1509753
2025-09-10 18:54:37	1510003
2025-09-10 18:54:37	1510251
2025-09-10 18:54:37	1510510
2025-09-10 18:54:37	1510733
2025-09-10 18:54:37	1510933
2025-09-10 18:54:37	1511165
2025-09-10 18:54:37	1511425
2025-09-10 18:54:37	1511733
2025-09-10 18:54:37	1511943
2025-09-10 18:54:37	1512165
2025-09-10 18:54:37	1512404
2025-09-10 18:54:38	1512591
2025-09-10 18:54:38	1512535
2025-09-10 18:54:38	1511957
2025-09-10 18:54:38	1510975
2025-09-10 18:54:38	1509645
2025-09-10 18:54:38	1508370
2025-09-10 18:54:38	1507116
2025-09-10 18:54:38	1505928
2025-09-10 18:54:38	1504954
2025-09-10 18:54:38	1504152
2025-09-10 18:54:38	1503454
2025-09-10 18:54:38	1502977
2025-09-10 18:54:38	1502613
2025-09-10 18:54:38	1502221
2025-09-10 18:54:38	1502066
2025-09-10 18:54:38	1501894
2025-09-10 18:54:38	1501770
2025-09-10 18:54:38	1501654
2025-09-10 18:54:38	1501673
2025-09-10 18:54:38	1501649
2025-09-10 18:54:38	1501561
2025-09-10 18:54:38	1501621
2025-09-10 18:54:38	1501697
2025-09-10 18:54:38	1501714
2025-09-10 18:54:38	1501754
2025-09-10 18:54:38	1501854
2025-09-10 18:54:38	1501868
2025-09-10 18:54:38	1501964
2025-09-10 18:54:38	1502190
2025-09-10 18:54:38	1502492
2025-09-10 18:54:38	1502695
2025-09-10 18:54:38	1502846
2025-09-10 18:54:38	1503098
2025-09-10 18:54:38	1503311
2025-09-10 18:54:38	1503541
2025-09-10 18:54:38	1503707
2025-09-10 18:54:38	1503805
2025-09-10 18:54:38	1503942
2025-09-10 18:54:38	1504092
2025-09-10 18:54:38	1504087
2025-09-10 18:54:38	1504133
2025-09-10 18:54:38	1504197
2025-09-10 18:54:38	1504268
2025-09-10 18:54:38	1504230
2025-09-10 18:54:38	1504319
2025-09-10 18:54:38	1504364
2025-09-10 18:54:38	1504556
2025-09-10 18:54:38	1504581
2025-09-10 18:54:38	1504779
2025-09-10 18:54:38	1504951
2025-09-10 18:54:38	1505020
2025-09-10 18:54:38	1505190
2025-09-10 18:54:38	1505361
2025-09-10 18:54:38	1505622
2025-09-10 18:54:38	1505803
2025-09-10 18:54:38	1506000
2025-09-10 18:54:38	1506194
2025-09-10 18:54:38	1506491
2025-09-10 18:54:38	1506749
2025-09-10 18:54:38	1506913
2025-09-10 18:54:38	1507216
2025-09-10 18:54:38	1507486
2025-09-10 18:54:38	1507766
2025-09-10 18:54:38	1507953
2025-09-10 18:54:38	1508216
2025-09-10 18:54:38	1508455
2025-09-10 18:54:38	1508677
2025-09-10 18:54:38	1509013
2025-09-10 18:54:38	1509237
2025-09-10 18:54:38	1509504
2025-09-10 18:54:38	1509738
2025-09-10 18:54:38	1510048
2025-09-10 18:54:38	1510246
2025-09-10 18:54:38	1510596
2025-09-10 18:54:38	1510860
2025-09-10 18:54:38	1510981
2025-09-10 18:54:38	1511276
2025-09-10 18:54:38	1511530
2025-09-10 18:54:38	1511790
2025-09-10 18:54:38	1512032
2025-09-10 18:54:38	1512263
2025-09-10 18:54:38	1512476
2025-09-10 18:54:38	1512847
2025-09-10 18:54:38	1513016
2025-09-10 18:54:38	1513263
2025-09-10 18:54:38	1513507
2025-09-10 18:54:38	1513735
2025-09-10 18:54:38	1513914
2025-09-10 18:54:38	1513998
2025-09-10 18:54:38	1513564
2025-09-10 18:54:38	1512666
2025-09-10 18:54:38	1511346
2025-09-10 18:54:38	1509972
2025-09-10 18:54:38	1508790
2025-09-10 18:54:38	1507609
